row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
1289,2153791,a952566,348469.0,27792.0,22.928,508.0,27.663,0.5958003937755479,0.0714292853073748,0.13057557192400332,0.001898917616958334,0.15993883486412747,0.0005996581948289477,0.03477018099683181,0.004987157320327414,2.57,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.544,0.043,0.11699999999999999,0.049,0.22699999999999998,0.096,0.073,0.07,0.19399999999999998,0.20800000000000002,12.882739862905018,0.17999999999999994,5.36,165,1660.0,1400.0,0.51,0.297,0.073,0.06406406406406406,0.13813813813813816,0.2162162162162162,0.5815815815815816,14.324237956,3.2348670453,1668
1290,05bf4e5,2b7da97,37097.0,3599.0,25.664,0.0,28.495,0.9335529543702248,0.008491123371616817,0.020496850874645783,0.0033844336080265146,0.018654437312879867,0.0010013117183510398,0.013517708197739037,0.0009011805465159355,6.459,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.568,0.038,0.105,0.03,0.231,0.14400000000000002,0.07200000000000001,0.06,0.193,0.188,10.858154315742139,0.0,10.65,206,2470.0,910.0,0.501,0.193,0.155,0.07852882703777336,0.3200795228628231,0.24652087475149104,0.3548707753479125,8.4188300263,8.500040605299999,879
1291,2a5871d,e899d7f,42309.0,6466.0,41.049,72.0,36.694,0.28372838887496865,0.6938511651215233,0.0030769230769230765,0.0017940365823101976,0.003387622149837133,0.0005011275369581559,0.013660736657479328,0.0,27.745,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.38299999999999995,0.113,0.212,0.044000000000000004,0.415,0.20600000000000002,0.15,0.13,0.11900000000000001,0.34299999999999997,12.852679173510767,18.7,26.81,411,3109.0,1490.0,0.541,0.261,0.149,0.21934197407776676,0.34496510468594216,0.2951146560319043,0.14057826520438685,13.200450395999999,12.865048753,564
1292,17125a7,fb8cab1,8693.0,790.0,17.141,27.0,18.59,0.9388972431077696,0.0005012531328320802,0.022295739348370928,0.028551378446115286,0.00218546365914787,0.0,0.007568922305764411,0.0,6.5520000000000005,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.48,0.039,0.109,0.057999999999999996,0.3,0.15,0.08800000000000001,0.08,0.185,0.266,9.928018547442543,0.0,22.19,244,1719.0,1680.0,0.483,0.21600000000000003,0.16899999999999998,0.09949748743718594,0.2964824120603015,0.3989949748743719,0.20502512562814068,12.574263137,10.382419104,705
1293,c1e7003,4cd9667,27297.0,2416.0,25.991999999999997,27.0,28.188000000000002,0.2117395580354455,0.008771049515284107,0.37433514641832094,0.3829155209441423,0.006061457559761557,0.0007024868032836242,0.013578066354896334,0.0018967143688657848,25.121,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.331,0.086,0.33,0.096,0.31,0.185,0.11699999999999999,0.09,0.127,0.263,9.700665227123901,8.94,30.49,224,2479.0,1619.0,0.494,0.25,0.134,0.18544366899302087,0.3649052841475573,0.3310069790628116,0.11864406779661014,15.162032808,9.8279200614,594
1294,44280fb,c3dbf0a,29098.0,3463.0,27.048000000000002,149.0,28.967,0.9621950487321632,0.01900254167750716,0.007915224047871596,0.0020813737066463864,0.0018111953889567113,0.0,0.006894550403266155,0.0001000660435887686,13.072000000000001,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.402,0.07400000000000001,0.243,0.054000000000000006,0.326,0.24,0.124,0.091,0.083,0.33899999999999997,13.022788693323223,0.0,16.68,320,2870.0,1170.0,0.479,0.191,0.188,0.16080402010050254,0.4613065326633167,0.1829145728643216,0.1949748743718593,10.671741975,11.929240233,560
1295,7c45b2b,52acab4,10999.0,1190.0,27.511,28.0,28.293000000000003,0.7084230033476805,0.01840227961103141,0.0440977203889686,0.0635561135023115,0.005509724214889209,0.0,0.16001115893511875,0.0,14.715,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.326,0.07,0.27899999999999997,0.124,0.307,0.23,0.127,0.09,0.0,0.36,10.137554075559336,0.0,24.35,370,1250.0,3709.0,0.508,0.242,0.172,0.18063872255489025,0.35728542914171657,0.3013972055888223,0.16067864271457086,14.213933275999999,12.222171925,579
1296,72ca4e9,08f8fb4,9052.0,790.0,26.898000000000003,8.0,26.298000000000002,0.9622821961206252,0.00416430058678781,0.005489305318947569,0.014525239845781404,0.006047202048277993,0.0,0.0074917560795799846,0.0,12.897,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.44,0.061,0.244,0.111,0.31,0.0,0.11199999999999999,0.05,0.0,0.29,10.271796895788231,0.0,27.01,331,3020.0,9169.0,0.498,0.222,0.18600000000000003,0.16650049850448656,0.43070787637088737,0.2542372881355933,0.14855433698903292,8.5233562099,10.958600840999999,534
1297,bfce143,e899d7f,13231.0,1797.0,31.884,27.0,44.538000000000004,0.2478660868865,0.7244635020332569,0.004046382413334944,0.003925594878608528,0.016900189233804406,0.0,0.0027982445544953096,0.0,31.964000000000002,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.408,0.084,0.22399999999999998,0.064,0.39799999999999996,0.171,0.161,0.14,0.0,0.314,12.855304434135661,0.0,31.68,324,7109.0,2240.0,0.5429999999999999,0.213,0.154,0.21843687374749501,0.4028056112224449,0.21442885771543085,0.16432865731462926,12.662970178,12.063539637,555
1298,d08d9a9,528ea9f,48983.0,6260.0,29.541999999999998,27.0,30.416,0.9354201748055488,0.02666185550477107,0.015435811081709569,0.002816534359714538,0.0038288830085799054,0.0,0.015736508700184428,0.00010023253949162055,15.549000000000001,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.38799999999999996,0.076,0.19399999999999998,0.053,0.336,0.254,0.149,0.109,0.096,0.34600000000000003,13.163442866343667,3.47,16.78,331,1560.0,809.0,0.507,0.215,0.172,0.11534603811434305,0.3590772316950853,0.34904714142427284,0.1765295887662989,12.794006264,11.913778633,625
1299,2bfc345,a952566,5626.0,1332.0,56.95,92.0,33.861999999999995,0.38750711411540345,0.5555799626571346,0.030143879863808374,0.0025161502900562143,0.010384112308168502,0.0,0.013868780765428893,0.0,26.943,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.41200000000000003,0.08199999999999999,0.20800000000000002,0.05,0.336,0.0,0.131,0.11,0.0,0.298,12.231758385382257,0.0,0.0,394,1489.0,1969.5,0.531,0.24600000000000002,0.166,0.2545090180360721,0.3246492985971944,0.2384769539078156,0.18236472945891785,12.98239374,16.005690912000002,680
1300,d7b68bf,09d8cd0,20016.0,1706.0,19.398,5.0,27.639,0.9430787961723835,0.003400984071722528,0.0402583942927865,0.00040248332209734064,0.0008150287272471147,0.00010062083052433516,0.01073624261694656,0.001207449966292022,7.752000000000001,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.496,0.052000000000000005,0.193,0.091,0.33299999999999996,0.256,0.105,0.07,0.145,0.282,13.484046291955755,0.0,18.43,236,2519.0,3999.0,0.499,0.23600000000000002,0.16699999999999998,0.12024048096192386,0.4148296593186372,0.2945891783567134,0.17034068136272545,11.286738083,8.8396134542,667
1301,3ecb3cd,20d32fc,14147.0,1650.0,27.916999999999998,28.0,26.388,0.6380105896365693,0.015383999439489938,0.0240518872173678,0.26306939314776445,0.005284809176350479,0.0,0.054099230299572615,0.00010009108288542575,16.883,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.451,0.08900000000000001,0.27899999999999997,0.115,0.34,0.301,0.152,0.07,0.151,0.299,13.267990898748462,15.62,27.08,336,2050.0,929.0,0.516,0.23199999999999998,0.17600000000000002,0.19480519480519484,0.3126873126873127,0.3346653346653347,0.15784215784215785,14.558818333,11.449167815,587
1302,ce3aabd,3745933,3998.0,494.0,26.086,0.0,34.5,0.8841930618401206,0.003529411764705881,0.06445449974861739,0.004565108094519859,0.005570638511814982,0.009351432880844644,0.02551030668677727,0.002825540472599296,10.73,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.44,0.07200000000000001,0.184,0.061,0.32299999999999995,0.147,0.122,0.08,0.149,0.22899999999999998,10.68819903898086,0.0,0.0,244,1350.0,2020.0,0.501,0.184,0.247,0.09949748743718594,0.27738693467336684,0.39296482412060296,0.23015075376884425,9.7707628711,12.777151447,721
1303,1900a63,20d32fc,57891.0,5911.0,27.375999999999998,271.0,28.51,0.5843254067085745,0.3079030474501639,0.07452754062104623,0.006037119317785592,0.004672292013269707,9.962243098656094e-05,0.020044033114496058,0.0023909383436774624,12.911,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.48100000000000004,0.054000000000000006,0.203,0.076,0.301,0.226,0.125,0.09,0.10800000000000001,0.29600000000000004,12.296280872993036,4.53,20.12,237,3959.0,2220.0,0.46399999999999997,0.21100000000000002,0.139,0.18856569709127385,0.3089267803410231,0.3279839518555667,0.17452357071213642,9.590677449,9.0922372232,768
1304,c2b0f2b,842bd12,4202.0,484.0,21.403000000000002,0.0,32.431,0.9528221491141148,0.0,0.02620000792738515,0.005628443457925402,0.00019818462880019023,0.0042312418248840605,0.01091997304689048,0.0,14.472999999999999,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.512,0.069,0.193,0.127,0.267,0.134,0.098,0.08,0.193,0.228,9.418167690342557,0.0,0.0,201,4349.0,1969.5,0.473,0.188,0.20600000000000002,0.09300000000000001,0.34700000000000003,0.29,0.27,8.5795996187,9.056244041900001,590
1305,c0a2491,1b0d913,2082.0,231.0,23.761,0.0,37.342,0.7228666693287544,0.0607954318572056,0.14465119993610984,0.005340813800263546,0.005240985504931518,0.0,0.05922812762049275,0.0018767719522421434,11.092,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.45399999999999996,0.036000000000000004,0.23600000000000002,0.139,0.303,0.0,0.106,0.08,0.0,0.28600000000000003,10.227054933515305,0.0,0.0,258,2730.0,1969.5,0.494,0.33899999999999997,0.129,0.1623246492985972,0.1963927855711423,0.3607214428857715,0.280561122244489,15.838732900999998,6.719462442999999,675
1306,dfa7617,08f8fb4,22817.0,2062.0,23.531999999999996,28.0,28.557,0.9414834889089632,0.013630432600622305,0.022422964970390445,0.004044966375589682,0.0020074274816822245,0.0001003713740841112,0.016310348288668067,0.0,9.844,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.489,0.068,0.177,0.073,0.315,0.271,0.10400000000000001,0.08,0.125,0.34700000000000003,8.971021138010164,0.0,30.78,315,7790.0,2319.0,0.5,0.242,0.161,0.114,0.473,0.275,0.138,10.180109632,11.354737665999998,728
1307,bc0c717,08f8fb4,66216.0,8052.0,33.509,198.0,29.166,0.9231090930816108,0.04759628788784005,0.013850718923009521,0.0024694308360218267,0.003783805313259251,0.0,0.009190663958258651,0.0,13.745,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.4,0.075,0.196,0.064,0.317,0.28800000000000003,0.10400000000000001,0.08,0.171,0.29,11.522142485274475,1.93,24.21,355,3300.0,1129.0,0.46399999999999997,0.214,0.146,0.18956870611835508,0.3430290872617854,0.32698094282848544,0.14042126379137412,11.147917896,11.268926502000001,616
1308,53cff1d,4522abc,9740.0,932.0,29.101999999999997,1.0,30.785,0.6245991754466329,0.3428369415841781,0.003983349598677528,0.0,0.01854249238184389,0.0,0.01003804098866737,0.0,16.45,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.40299999999999997,0.085,0.266,0.094,0.325,0.15,0.135,0.11,0.0,0.309,12.791523495167489,0.0,17.85,294,2730.0,3319.0,0.43799999999999994,0.201,0.147,0.24321608040201004,0.3949748743718593,0.27236180904522617,0.08944723618090451,6.161745828,8.5237483954,515
1309,c40705f,c479f0c,5202.0,518.0,24.538,1.0,24.743000000000002,0.9728269537480064,0.0,0.01383572567783094,0.0018839712918660289,0.0018939393939393942,0.0,0.009559409888357255,0.0,10.365,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.49,0.067,0.149,0.047,0.29100000000000004,0.0,0.1,0.06,0.0,0.282,11.40992784410452,0.0,0.0,284,5330.0,2629.0,0.514,0.226,0.183,0.09154228855721394,0.4935323383084578,0.2955223880597015,0.11940298507462688,8.8589311507,10.592200288999999,548
1310,c8e07eb,9d0874a,51005.0,9122.0,40.056999999999995,226.0,41.151,0.7048346312321812,0.23900144061734985,0.02322113980032842,0.0010174989673896618,0.019251886402788552,0.001007424720187784,0.011061523427661868,0.0006044548321126704,12.462,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.444,0.064,0.267,0.102,0.33299999999999996,0.165,0.09300000000000001,0.091,0.139,0.287,12.182562970676296,3.78,19.14,287,3020.0,1559.0,0.51,0.18899999999999997,0.111,0.109,0.21,0.301,0.38,10.116873982000001,7.0529064334000005,800
1311,b42ecbb,0f8930b,258998.0,37883.0,35.994,2522.0,31.628,0.7850645761093522,0.1071611638775818,0.045429418563746916,0.002211166390270868,0.02338810995527413,0.000301522689582391,0.035348509975375635,0.0010955324388160206,11.244000000000002,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.493,0.057,0.163,0.044000000000000004,0.31,0.184,0.098,0.08,0.16899999999999998,0.20600000000000002,12.491070483198097,3.37,10.57,237,1570.0,1020.0,0.513,0.22,0.128,0.06646525679758307,0.2316213494461229,0.3494461228600201,0.3524672708962739,12.352854563,8.0479544944,722
1312,18c3d17,1b0d913,3816.0,434.0,27.541,0.0,25.263,0.6021020123530584,0.06776250249053596,0.3274556684598525,0.0007969715082685794,0.0007969715082685794,0.00029886431560071736,0.0007870093644152221,0.0,18.577,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.455,0.043,0.391,0.21600000000000003,0.278,0.0,0.11599999999999999,0.1,0.0,0.28300000000000003,9.727082881388824,0.0,0.0,282,2730.0,3750.0,0.506,0.249,0.215,0.18706467661691545,0.3711442786069652,0.2895522388059701,0.15223880597014927,16.283650689,14.970453053,464
1313,55e65a3,64ffe5d,60918.0,4632.0,22.986,91.0,25.987,0.8369465802301623,0.006080707573244886,0.11816674204733905,0.010583446404341926,0.008472787577265188,0.0051459872355394745,0.01268405447509925,0.0019196944570078894,5.972,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.47100000000000003,0.048,0.172,0.096,0.303,0.139,0.08800000000000001,0.08,0.109,0.207,13.22315191838193,0.0,16.66,235,3010.0,4229.0,0.49200000000000005,0.35,0.08,0.076,0.318,0.382,0.22399999999999998,16.052571354,5.1982868539,811
1314,6c45111,9dda412,36434.0,3323.0,23.521,91.0,31.357,0.8791191302704477,0.02476700120353701,0.070879377741528,0.0009946586828729722,0.008663477127823588,0.0,0.015476889105503447,9.946586828729724e-05,8.828,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.5770000000000001,0.038,0.102,0.062,0.266,0.142,0.067,0.05,0.16399999999999998,0.21,12.448605362523038,0.0,11.66,195,1270.0,1039.0,0.501,0.258,0.151,0.08183632734530938,0.3512974051896207,0.312375249500998,0.25449101796407186,13.603576424000002,8.3102493075,731
1315,e2d5e71,78e8330,5967.0,388.0,19.926,27.0,23.479,0.95319933396765,0.0011992546780843641,0.0308337297811608,0.004152790992705361,0.0012785442435775452,0.0,0.009336346336822074,0.0,4.587,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.525,0.034,0.175,0.081,0.303,0.18,0.092,0.04,0.171,0.267,11.862886423984115,0.0,0.0,225,2730.0,5969.0,0.493,0.298,0.17,0.08643216080402008,0.4321608040201004,0.2804020100502512,0.20100502512562807,21.096693177,9.8786102972,608
1316,1b59ac5,c479f0c,35329.0,3746.0,26.105,72.0,24.706999999999997,0.8703994681815435,0.04957595535948107,0.057180556394915476,0.0021151870429685134,0.007403154650389799,0.001722366592131504,0.011099695815958582,0.0005036159626115509,7.693,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.519,0.062,0.145,0.034,0.267,0.251,0.10300000000000001,0.07,0.24,0.265,12.159660159811315,0.0,11.91,257,3150.0,1360.0,0.47600000000000003,0.205,0.168,0.1187624750499002,0.37624750499002,0.33133732534930144,0.17365269461077842,10.401593192,10.802756565,672
